Date,Open,High,Low,Close,Volume
2021-06-15,703.598704894464,712.819252438444,698.6337946784749,701.4708862304688,5175020.0
2021-06-16,705.7264562306669,705.7264562306669,695.7966367460144,698.6337280273438,4946749.0
2021-06-17,693.6687622070312,694.378034970024,686.5760345771025,693.6687622070312,6201886.0
2021-06-18,695.0873340349741,702.1800619332902,684.4482421875,684.4482421875,5918101.0
2021-06-21,680.9019480187908,681.6112208813104,651.1124877929688,651.1124877929688,11173057.0
2021-06-22,639.7641158162029,649.6939357956119,631.2528415481381,640.473388671875,13992257.0
2021-06-23,640.4732946219531,667.4256591796875,636.9269308643565,667.4256591796875,8867351.0
2021-06-24,670.2627313817151,671.6812768449568,657.4958222125395,658.9143676757812,3484444.0
2021-06-25,666.7164573957491,675.2277313199501,657.4959106445312,657.4959106445312,4975532.0
2021-06-28,658.914467943161,663.1701049804688,653.9495580663018,663.1701049804688,3842050.0
2021-06-29,668.1350148573279,673.099924734187,663.1701049804688,663.1701049804688,5371399.0
2021-06-30,670.2627969531657,693.6687993864508,668.8442513511484,682.3204345703125,10422047.0
2021-07-01,688.7039567398151,692.2503210896597,672.3906807305301,677.3555908203125,5520582.0
2021-07-02,683.0297459330305,683.7390187740824,675.9370175225109,678.7741088867188,4595609.0
2021-07-05,680.9019274098747,691.5410200256539,678.7741088867188,678.7741088867188,7408825.0
2021-07-06,691.3166638289512,693.5300576298977,678.7740989569211,680.2496948242188,6914325.0
2021-07-07,683.2008499927583,684.6764457810796,676.5606689453125,676.5606689453125,5159765.0
2021-07-08,678.7741088867188,685.4142903866975,674.3473212200662,678.7741088867188,5934229.0
2021-07-09,675.0850633490461,685.4142337172283,672.1338718152798,678.0362548828125,5129084.0
2021-07-12,693.530054102607,694.2678520325034,686.152074803643,689.841064453125,5646291.0
2021-07-13,693.5301613859173,696.4813535620275,683.2009887695312,683.2009887695312,6948022.0
2021-07-14,685.4143016528058,692.0544832619288,682.4631098265289,686.152099609375,3359604.0
2021-07-15,689.8411064268287,702.3836719982256,686.1521165528884,701.6458740234375,7385920.0
2021-07-16,699.4325108064753,708.2860868926332,694.2679247562165,706.0726928710938,5866395.0
2021-07-19,694.2678083185273,697.2189998522936,675.0850633490461,678.0362548828125,6987035.0
2021-07-20,676.5607150533925,684.6764924422554,675.0851191645083,678.7741088867188,3114282.0
2021-07-21,683.2008749978585,686.8898646036785,668.4449165745785,672.8717041015625,4941452.0
2021-07-22,675.0850633490461,686.8898294841114,675.0850633490461,678.0362548828125,4204358.0
2021-07-23,687.6276805750938,689.1032764561562,681.725297050844,688.365478515625,4496889.0
2021-07-26,693.5300525735544,693.5300525735544,678.7740940081595,680.9874877929688,4293853.0
2021-07-27,684.6765246035447,699.4324841855178,681.7253326871502,692.0545043945312,7973169.0
2021-07-28,686.8899147290862,687.6277127040906,654.4268038288931,656.6401977539062,16290546.0
2021-07-29,675.0851155860631,689.8410743966874,666.2315402996885,688.365478515625,9074984.0
2021-07-30,689.841066465273,691.3166623293699,669.1827243679173,671.3961181640625,5727104.0
2021-08-02,681.7253525139688,689.1033325195312,678.7741605117438,689.1033325195312,3940140.0
2021-08-03,699.4324841855178,699.4324841855178,686.1521205617421,692.0545043945312,2919205.0
2021-08-04,699.4325460012335,703.121536222759,694.2679596910979,700.9081420898438,6059477.0
2021-08-05,708.2860057882414,711.2371974790258,702.3836224066728,709.0238037109375,6733053.0
