Date,Open,High,Low,Close,Volume
2018-06-13,45.33716689476205,45.445551685104874,44.87064887374254,44.931907653808594,86553600.0
2018-06-14,45.13217896352785,45.13689228323737,44.81880971422139,44.955467224121094,86440400.0
2018-06-15,44.7740470200036,44.8046782086226,44.357006263123864,44.4936637878418,246876800.0
2018-06-18,44.26748598323643,44.583210209144134,44.10726541196885,44.470115661621094,73939600.0
2018-06-19,43.62189074792149,43.902274007400344,43.22369963791943,43.75148010253906,134314000.0
2018-06-20,43.90698848873122,44.10725968278852,43.76090430547783,43.94232940673828,82514800.0
2018-06-21,44.119035175144084,44.37821385591246,43.57476354074038,43.69728469848633,102847600.0
2018-06-22,43.852787370982426,43.85985555346904,43.51821355084701,43.57004928588867,108801600.0
2018-06-25,43.21190629335723,43.5700430674738,42.58281297536606,42.92210006713867,126652400.0
2018-06-26,43.115317704014764,43.94939568980616,43.00928776415795,43.4546012878418,98276800.0
2018-06-27,43.64308664748483,44.12609945793199,43.360348581313914,43.3909797668457,101141200.0
2018-06-28,43.37684271328096,43.873991879852326,43.306157299059485,43.706703186035156,69460800.0
2018-06-29,43.892854866130506,44.104911190433064,43.0964761052573,43.614830017089844,90950800.0
2018-07-02,43.31087386848866,44.130815387435966,43.21662544405176,44.1025390625,70925200.0
2018-07-03,44.24626212598361,44.28396149351073,43.24489559550557,43.33443069458008,55819200.0
2018-07-05,43.65015756585503,43.92111774246245,43.41925521678168,43.683143615722656,66416800.0
2018-07-06,43.687867834498626,44.39706988118077,43.63603208674531,44.28868865966797,69940800.0
2018-07-09,44.64917535845704,44.92720016005415,44.60205293727909,44.90364074707031,79026400.0
2018-07-10,44.93425566440949,45.068554695886796,44.80937608046185,44.84943389892578,63756400.0
2018-07-11,44.41354804479918,44.71513577573598,44.20385026945704,44.2674674987793,75326000.0
2018-07-12,44.65623532684284,45.09919391389085,44.60439959451979,45.00965881347656,72164400.0
2018-07-13,45.02143742844953,45.20050402258601,44.979024743264155,45.08034133911133,50055600.0
2018-07-16,45.12511762037944,45.391360903359555,44.86593892521994,44.98139190673828,60172400.0
2018-07-17,44.708077547367004,45.20758166383214,44.5784881977529,45.10862350463867,62138000.0
2018-07-18,45.18637208262621,45.19108540259918,44.750481662975155,44.86122131347656,65573600.0
