Date,Open,High,Low,Close,Volume
2024-06-12,858.0857876314975,883.2099210531404,858.0857876314975,878.3783569335938,48106925.0
2024-06-13,895.3540066292547,906.9945787631129,883.7134344953967,891.4738159179688,55857091.0
2024-06-14,888.5636860150319,894.3839721679688,877.8931614013142,894.3839721679688,38408123.0
2024-06-17,885.6534982488675,897.2940699673632,885.6534982488675,893.4138793945312,26292426.0
2024-06-18,915.7249915081522,921.5452774711277,911.8448008661685,914.7549438476562,37876013.0
2024-06-19,924.4554849016071,954.5269644734327,924.4554849016071,951.6168212890625,72228052.0
2024-06-20,941.9163440078285,951.6168212890625,941.9163440078285,951.6168212890625,48225374.0
2024-06-21,932.2157991075024,948.7066092894249,931.2457514497423,940.9462280273438,88376132.0
2024-06-24,929.3057074364195,931.2458028590426,911.8448486328125,911.8448486328125,66391994.0
2024-06-25,897.2941145316634,916.695068359375,895.3540191488922,916.695068359375,57368432.0
2024-06-26,922.5153593063354,931.2457885742188,922.5153593063354,931.2457885742188,44967166.0
2024-06-27,922.5153593063354,932.2158362706501,920.5752639134724,931.2457885742188,39729446.0
2024-06-28,927.3656238374256,941.9163396926153,926.3955761137463,937.0661010742188,39138210.0
2024-07-01,939.0061645507812,947.736593766646,936.0960214788264,939.0061645507812,19935737.0
2024-07-02,938.0361224492391,941.916313234965,930.2757408777873,931.2457885742188,25427569.0
2024-07-03,946.7664928338866,949.6766357421875,938.036064108984,949.6766357421875,24070411.0
2024-07-04,970.0475892024253,979.7480650944497,967.1374464348181,974.8978271484375,41893299.0
2024-07-05,974.8978271484375,979.7480650944497,970.0475892024253,974.8978271484375,19998094.0
2024-07-08,974.8978987984036,1018.5500435207201,970.047660495924,1003.9993286132812,40146763.0
2024-07-09,999.1490719134991,1023.4002629793608,994.2988337003268,1008.8495483398438,46373121.0
2024-07-10,989.4486370177931,1018.5500675183164,984.5983986010392,1013.6998291015625,46206302.0
2024-07-11,1033.1006537543403,1047.6513671875,1023.4001781322338,1047.6513671875,41724336.0
2024-07-12,999.1490719134991,1013.6997865530161,994.2988337003268,1008.8495483398438,68983062.0
2024-07-15,1008.8495483398438,1013.6997865530161,994.2988337003268,1008.8495483398438,38393309.0
2024-07-16,1008.8496140032584,1037.9510451764293,1003.9993754743965,1023.4003295898438,32125609.0
2024-07-17,1003.9992859479294,1013.699762140663,989.4485716588289,999.1490478515625,54022399.0
