Date,Open,High,Low,Close,Volume
2018-06-12,79.31916930873962,80.13689270367507,79.13745299875396,79.68260192871094,32705860.0
2018-06-13,79.95516905208926,80.31860163868967,79.31916202553855,79.77345275878906,19736389.0
2018-06-14,78.86487947876691,79.31917025917456,77.68372344970703,77.68372344970703,50041681.0
2018-06-15,77.04769962086397,77.41113216624541,76.7751252118279,77.22941589355469,44029548.0
2018-06-19,75.95741852909686,76.50256746590856,75.41226959228516,75.41226959228516,52722952.0
2018-06-20,74.77626249933817,75.77570221682629,74.32197171866176,75.41226959228516,37314816.0
2018-06-21,75.41226102190122,75.86655175094882,75.13968658447266,75.13968658447266,23720154.0
2018-06-22,74.50367831372694,74.86711089086707,74.32196202515686,74.77625274658203,26679439.0
2018-06-25,74.59454928907148,74.68540744898509,74.04940032958984,74.04940032958984,28695423.0
2018-06-26,73.50424225418656,74.14024929470486,72.95909336231374,73.59510040283203,33393759.0
2018-06-27,73.68596588813773,74.04939851890536,73.5042495727539,73.5042495727539,26338176.0
2018-06-28,73.50424069232822,73.68595698575795,72.95909181203902,73.14080810546875,22453360.0
2018-06-29,73.68595034342546,75.5939712524414,73.5950922049009,75.5939712524414,31787527.0
2018-07-02,75.68483782167789,75.68483782167789,73.59510040283203,73.59510040283203,27297955.0
2018-07-03,73.68595761437399,74.23110649931387,73.1408087294341,73.32252502441406,19194058.0
2018-07-04,73.41338595222024,74.14025115966797,73.41338595222024,74.14025115966797,13962236.0
2018-07-05,74.23110806883263,74.32196621824367,73.59510102295523,73.77681732177734,13979266.0
2018-07-06,73.50424069232822,73.77681513247282,72.86823366532414,73.14080810546875,31423124.0
2018-07-09,73.9585323711433,74.1402486668955,73.32252533601063,73.41338348388672,15299233.0
2018-07-10,73.77681513247282,73.8676732791877,72.95909181203902,73.14080810546875,25041964.0
2018-07-11,73.23166965035831,74.50368376339183,73.23166965035831,74.14025115966797,29404060.0
2018-07-12,73.41338472413312,74.32196621824367,73.41338472413312,73.77681732177734,20967731.0
2018-07-13,74.23111326357999,75.3214111328125,74.23111326357999,75.3214111328125,28979532.0
2018-07-16,75.41226898414502,75.77570160575534,75.23055267333984,75.23055267333984,19780872.0
2018-07-17,75.3214111328125,75.86656006742875,74.957978509735,75.3214111328125,18204702.0
2018-07-18,76.13913056399677,76.68427947018291,75.77569795987269,76.41170501708984,37352167.0
2018-07-19,76.7751334194846,77.41114044189453,76.59341712736747,77.41114044189453,31130595.0
2018-07-20,77.68372284150207,77.95629730761262,76.50256682168977,77.50200653076172,31184604.0
2018-07-23,77.77458160578857,77.86543976187009,77.13857451321786,77.68372344970703,28538121.0
2018-07-24,77.32028229583597,78.13800561036302,77.2294241497774,77.41114044189453,51556430.0
2018-07-25,77.03897271853981,77.41114166887093,76.6668037682087,76.94593048095703,30354254.0
2018-07-26,76.75983954332546,77.69026184082031,76.48071285407701,77.69026184082031,21443237.0
2018-07-27,77.50417503943811,77.8763439471905,77.2250483586238,77.4111328125,19002229.0
2018-07-30,77.59722249808051,78.43460259698067,77.31809579844713,78.34156036376953,29675366.0
2018-07-31,77.78330640405915,78.1554753342221,77.59722193897767,77.96939086914062,20707232.0
2018-08-01,78.06244303808768,78.43461201562326,77.6902740605521,78.24852752685547,23742560.0
2018-08-02,78.62069673584278,78.62069673584278,76.85289408734455,77.03897857666016,22842141.0
2018-08-03,77.78330640405915,77.96939086914062,77.2250530088147,77.96939086914062,18473730.0
2018-08-06,77.78330751964668,78.99285656002397,77.78330751964668,78.71372985839844,18488156.0
2018-08-07,79.27197912857996,79.27197912857996,78.52764129638672,78.52764129638672,24845871.0
2018-08-08,79.08589935302734,79.17894158756032,78.5276459458295,79.08589935302734,26145400.0
2018-08-09,79.64414920717338,79.64414920717338,79.08589582488011,79.27198028564453,20805246.0
2018-08-10,79.45806005475686,80.0163134040877,79.36501782986838,79.92327117919922,25760288.0
2018-08-13,79.92327775249618,80.01631998503693,77.69026417151841,77.96939086914062,28042868.0
2018-08-14,77.31810138322331,77.31810138322331,75.17812986479474,75.64334106445312,59249690.0
2018-08-15,75.36421788753034,75.82942910905831,74.71292217739119,75.45726013183594,37646316.0
2018-08-16,75.36420850330973,76.10854636507081,74.71291287426878,75.55029296875,20949308.0
2018-08-17,76.29464033058628,76.38768257489187,75.45726013183594,75.45726013183594,19087311.0
2018-08-20,75.45725427321446,75.9224654586227,75.36421203613281,75.36421203613281,16867433.0
2018-08-21,75.5502965102961,75.64333874737775,75.36421203613281,75.36421203613281,17415579.0
