Date,Open,High,Low,Close,Volume
2018-06-12,182.32789018789234,185.56927490234375,181.51754400927948,185.56927490234375,29501260.0
2018-06-13,185.56928180826122,188.0003204345703,184.7589355994915,188.0003204345703,28944970.0
2018-06-14,186.37962290782804,186.37962290782804,183.5434112548828,183.5434112548828,33408041.0
2018-06-15,182.3279244559152,187.19000244140625,181.517578125,187.19000244140625,48059679.0
2018-06-19,182.7330386352539,183.13821166992187,181.51751953125,182.32786560058594,56889624.0
2018-06-20,181.9227101486341,184.35374859160027,181.11236400097874,183.1382293701172,40708701.0
2018-06-21,184.3537574414386,184.75893053471648,183.13823816160493,183.5434112548828,31242557.0
2018-06-22,181.9227512904576,184.35379028320312,181.517578125,184.35379028320312,43581409.0
2018-06-25,184.77372475720327,185.19366504074236,183.09396362304688,183.09396362304688,45025211.0
2018-06-26,180.99426902646508,181.41420932583043,178.474627230273,180.15438842773438,38446346.0
2018-06-27,181.41415706150968,181.41415706150968,178.4745758128278,178.89451599121094,39888414.0
2018-06-28,177.2147765249576,180.1543581260825,176.37489606749335,178.05465698242188,37940780.0
2018-06-29,178.0546595901595,182.25406193898402,178.0546595901595,181.83412170410156,34313680.0
2018-07-02,183.51383615654206,183.93377628504672,179.734375,179.734375,32449442.0
2018-07-03,180.99426902646508,183.09397052329183,179.31450782900367,180.15438842773438,28323220.0
2018-07-04,182.25409571329752,182.67403602600098,180.99427477518717,181.41421508789062,15212295.0
2018-07-05,179.73444812836902,180.57432872709973,178.89456752963835,180.15438842773438,18225416.0
2018-07-06,182.6739990656277,182.6739990656277,180.57429792694234,182.25405883789062,29033762.0
2018-07-09,184.3537323824708,187.2933135366332,183.51385205271012,186.0334930419922,38734793.0
2018-07-10,187.29331049188838,188.1331908079955,186.45343017578125,186.45343017578125,20118957.0
2018-07-11,184.7737274169922,184.7737274169922,183.09396625865588,184.7737274169922,19854690.0
2018-07-12,183.09391788128013,186.45343931029444,183.09391788128013,185.19361877441406,23666051.0
2018-07-13,186.87341583863665,188.5531768798828,186.87341583863665,188.5531768798828,29716311.0
2018-07-16,188.5532138150277,188.97315415760016,187.7133331298828,187.7133331298828,15819254.0
2018-07-17,186.87337337175288,187.71325370151357,185.61355287711183,186.0334930419922,21548436.0
2018-07-18,187.29336547851562,188.13324604119953,186.4534849158317,187.29336547851562,39898658.0
2018-07-19,189.3930574005059,190.65287818144054,188.5531768798828,188.5531768798828,39661216.0
2018-07-20,197.37190230520147,199.4716033935547,195.6921414345189,199.4716033935547,97969023.0
2018-07-23,200.73143290286242,205.7707157372439,200.31149266666395,202.41119384765625,52256877.0
2018-07-24,201.57131337525934,202.8311340838547,200.31149266666395,202.41119384765625,27239267.0
2018-07-25,200.73143598592208,202.41119695651557,200.73143598592208,201.9912567138672,20962512.0
2018-07-26,202.41119384765625,203.6710145562516,201.15137313906087,202.41119384765625,30606388.0
2018-07-27,203.2510830307787,205.3507843017578,202.41120252238704,205.3507843017578,27129646.0
2018-07-30,205.35077808636512,206.19065856933594,204.93083784487973,206.19065856933594,22788730.0
2018-07-31,204.51087942356014,206.61058044433594,203.25105881109468,206.61058044433594,27059442.0
2018-08-01,207.450494212489,208.29037475585938,207.03055394080377,208.29037475585938,29136161.0
2018-08-02,209.13024658952023,209.55018684371606,204.51090379336617,205.3507843017578,22402110.0
2018-08-03,206.61058952547762,208.29035041592866,205.7707090802521,207.45046997070312,24719097.0
2018-08-06,205.77071832785055,207.45047929379217,204.93083784487973,206.19065856933594,22364568.0
2018-08-07,205.77074354973394,206.19068384269255,202.83116149902344,202.83116149902344,23992418.0
2018-08-08,205.77069091796875,207.87039184570312,205.3507507324219,207.87039184570312,24382432.0
2018-08-09,207.45046997070312,208.29035041592866,206.61058952547762,207.45046997070312,15128655.0
2018-08-10,207.0305268268196,207.45046704350685,205.35076596007056,205.7707061767578,15890492.0
2018-08-13,202.83113719916395,204.09095792710906,200.73143598592208,201.9912567138672,17881194.0
2018-08-14,205.77068477685447,205.77068477685447,203.67098391178453,204.5108642578125,17358913.0
2018-08-15,205.3508032567753,205.3508032567753,201.15140032718887,202.83116149902344,18473321.0
2018-08-16,199.89157998312467,202.83116204170003,199.89157998312467,200.73146057128906,19155966.0
2018-08-17,201.1513671875,202.41118785882045,200.7314269637265,201.1513671875,18324474.0
2018-08-20,201.1513671875,201.5713074112735,199.89154651617955,201.1513671875,16933437.0
2018-08-21,200.73143290286242,202.41119384765625,200.31149266666395,202.41119384765625,12014127.0
2018-08-22,202.83115834638107,203.67103891924393,201.9912777735182,203.2510986328125,12614240.0
2018-08-23,204.09096353917036,205.3507843017578,204.09096353917036,205.3507843017578,14839240.0
2018-08-24,206.19062494986846,206.61056512288246,204.09092408479853,204.5108642578125,14355943.0
